,Date,Close,Buy_signal,Sell_signal,RSI_3,RSI_4,RSI_5,RSI_6,RSI_7,RSI_8,RSI_9,RSI_10,RSI_11,RSI_12,RSI_13,RSI_14,RSI_15,RSI_16,RSI_17,RSI_18,RSI_19,RSI_20,RSI_21,RSI_22,RSI_23,RSI_24,RSI_25,RSI_26,RSI_27,RSI_28,RSI_29,RSI_30,ema_3,ema_5,ema_7,ema_9,ema_11,ema_13,ema_15,ema_17,ema_19,ema_21,ema_23,ema_25,ema_27,ema_29,ema_31,ema_33,ema_35,ema_37,ema_39,ema_41,Will_R_3,Will_R_5,Will_R_7,Will_R_9,Will_R_11,Will_R_13,Will_R_15,Will_R_17,Will_R_19,Will_R_21,Will_R_23,Will_R_25,Will_R_27,Will_R_29,Will_R_31,Will_R_33,Will_R_35,Will_R_37,Will_R_39,Will_R_41,Will_R_43,Will_R_45,Will_R_47,Will_R_49,Will_R_51,Will_R_53,Will_R_55,Will_R_57,Will_R_59,Will_R_61,Will_R_63,Will_R_65,Will_R_67,Will_R_69,Will_R_71,Will_R_73,Will_R_75,Will_R_77,Will_R_79,Will_R_81,Will_R_83
1088,2015-11-09,187.80596923828125,1.0,0.0,0.001,0.001,-0.20790458545622437,-1.0503663733209883,-0.8026644464605729,-0.7781909101831322,-1.3746371968487714,-1.2478508523169913,-1.1165230061349738,-1.5804452035694303,-2.2835336029001687,-1.8124118773363356,-1.7384097991703604,-1.7541030157622166,-1.898529442363985,-2.3789175661580706,-2.0672145797824064,-1.761789097592858,-1.7838828866019916,-1.797836237824233,-2.007134540343434,-2.195510679287201,-2.034560931798429,-2.4084808504746653,-2.717748007440098,-2.7716286487756796,-3.1498606947862746,-3.1617185895135314,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-71.9601417345681,-76.00845988628562,-76.00845988628562,-65.68804597264202,-60.987976365667315,-36.49345219967117,-35.764316010930216,-35.764316010930216,-28.144671855186715,-28.144671855186715,-27.391016401329416,-24.4202608267942,-15.882922946610096,-15.882922946610096,-14.476389131616811,-14.476389131616811,-14.476389131616811,-14.476389131616811,-14.476389131616811,-14.476389131616811,-14.476389131616811,-14.476389131616811,-14.476389131616811,-14.476389131616811,-14.476389131616811,-14.476389131616811,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-11.853016569151459,-13.054768638168623,-13.054768638168623
1089,2015-11-10,188.2391815185547,1.0,0.0,-0.23087494385051366,-0.20951890080229896,-0.16337586845762553,-0.3722804539138499,-1.2147422417785996,-0.9283133588546425,-0.900013507715021,-1.4964597943806601,-1.358445604412727,-1.2154877300613456,-1.6794099274958163,-2.3824983268265547,-1.8909678703747281,-1.813760063377989,-1.829453279969845,-1.9738797065716134,-2.454267830365699,-2.1326960557968326,-1.8176005366673613,-1.8396943256764806,-1.8536476768987362,-2.0629459794179232,-2.25132211836169,-2.086282776813254,-2.460202695489476,-2.769469852454923,-2.8233504937905045,-3.2015825398010995,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-52.226252156710316,-64.6156112472403,-65.81786544477363,-65.81786544477363,-52.8112058603729,-52.8112058603729,-30.96932818338151,-30.96932818338151,-25.790635048776238,-24.37126377673419,-24.37126377673419,-21.862031444757342,-20.221976853465176,-13.75347016547445,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.535512933907707,-12.059204657095497,-10.263860770633052,-10.263860770633052,-10.263860770633052,-10.263860770633052,-10.263860770633052,-10.263860770633052,-10.263860770633052,-10.263860770633052,-10.263860770633052,-10.263860770633052,-10.263860770633052,-10.263860770633052,-11.4872785983016,-11.4872785983016
1090,2015-11-11,187.49911499023438,1.0,0.0,-0.1716568391349872,-0.16508557288436998,-0.15383494489073735,-0.12733772562279932,-0.2904415900841192,-0.9482001211458216,-0.7640880286822002,-0.7448027440659549,-1.2385037524018592,-1.1424178753853815,-1.0395658042644036,-1.4363980636947296,-2.037809592672209,-1.667109252717656,-1.6067998908974679,-1.6207034103948437,-1.7486590545700742,-2.1742624104136516,-1.9180269543680075,-1.6593008636099333,-1.6794715037437462,-1.6922102886596426,-1.8832902676975372,-2.0552692481640285,-1.916828053389755,-2.2603915215142556,-2.544551021228022,-2.5940573969984135,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-68.896754213318,-80.39637510639618,-83.22669292558703,-83.22669292558703,-71.9261887324906,-66.77977147191474,-39.95909592906558,-39.16071646220015,-39.16071646220015,-30.817463812415422,-30.817463812415422,-29.992236579503253,-26.739359698051935,-17.391263456935125,-17.391263456935125,-15.85115649930129,-15.85115649930129,-15.85115649930129,-15.85115649930129,-15.85115649930129,-15.85115649930129,-15.85115649930129,-15.85115649930129,-15.85115649930129,-15.85115649930129,-15.85115649930129,-15.85115649930129,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-12.978652267372906,-14.165057979922201
1091,2015-11-12,184.88165283203125,1.0,0.0,-0.12802712700930863,-0.08350356277569426,-0.0818982714319153,-0.07899695689784403,-0.07128605837167379,-0.16315409958779037,-0.5336357435475682,-0.46982023524980343,-0.46244553301653946,-0.769233794094338,-0.7310089522622908,-0.687445294021335,-0.949992170346737,-1.3478900593585954,-1.1749876171639833,-1.1446907038232204,-1.154598114023178,-1.2457771176188763,-1.5490547898382423,-1.4143855804360945,-1.2684796729670942,-1.2839023100335587,-1.293642489577811,-1.4397438104987592,-1.5712403510745978,-1.489000728260128,-1.755922372671511,-1.976691831522222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-99.51483076172916,-99.63656358858339,-99.70076184504754,-99.70776296700048,-99.70776296700048,-99.70776296700048,-99.70776296700048,-68.13196164419621,-68.13196164419621,-56.738930451374806,-53.616339334996134,-53.616339334996134,-48.096073606714626,-44.487983181031225,-30.257385508657375,-27.577901636937305,-27.577901636937305,-27.577901636937305,-27.577901636937305,-27.577901636937305,-27.577901636937305,-27.577901636937305,-27.577901636937305,-27.577901636937305,-27.577901636937305,-27.577901636937305,-27.577901636937305,-26.53003204627577,-22.580307981023367,-22.580307981023367,-22.580307981023367,-22.580307981023367,-22.580307981023367,-22.580307981023367,-22.580307981023367,-22.580307981023367,-22.580307981023367,-22.580307981023367,-22.580307981023367,-22.580307981023367,-23.63580950183793
1092,2015-11-13,182.80575561523438,1.0,0.0,0.001,-0.07873096311273764,-0.05914787509003838,-0.05833010954473161,-0.05682905283055584,-0.05268897797865202,-0.1209220695719656,-0.39608966443207316,-0.35977073740636933,-0.35542473652139017,-0.5913681588492968,-0.5684969133334524,-0.5417760453523973,-0.7487702052211253,-1.0624762389865672,-0.952006009789604,-0.9320114945038162,-0.9400797519894345,-1.014332827560613,-1.2613118361732965,-1.1705362853285854,-1.0687668771248204,-1.0817632461435287,-1.0899711140405706,-1.2130879761326603,-1.3238976618330631,-1.265013776765135,-1.491809960640969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-98.4616803738766,-98.58168830605483,-98.8291438929817,-98.91550014314542,-98.91550014314542,-98.91550014314542,-98.91550014314542,-92.96638388839193,-91.10892314561187,-91.10892314561187,-71.69802280655938,-71.69802280655938,-69.77809969653065,-62.2101556809927,-40.4614478193326,-40.4614478193326,-36.87832934971715,-36.87832934971715,-36.87832934971715,-36.87832934971715,-36.87832934971715,-36.87832934971715,-36.87832934971715,-36.87832934971715,-36.87832934971715,-36.87832934971715,-36.87832934971715,-36.87832934971715,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827,-30.195337031258827
1093,2015-11-16,185.5856475830078,1.0,0.0,-0.5913032407407476,-0.5106278416670212,-0.5903588047797589,-0.4451124528621667,-0.43904714477374307,-0.4279139153513446,-0.39720727867549976,-0.46544037026881335,-0.7406079651289209,-0.6727784344718563,-0.6646618070160221,-0.9006052293439429,-0.8657943870482446,-0.8251242835924207,-1.0321184434611488,-1.3458244772266048,-1.2059210141938101,-1.1805992424325118,-1.1886674999181301,-1.2629205754893085,-1.509899584101992,-1.401247555270762,-1.2794366428455723,-1.2924330118642948,-1.3006408797613225,-1.4237577418534264,-1.5345674275538292,-1.466320514208808,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-29.5083101684278,-49.1126127645256,-57.73965350415271,-63.09006076722992,-63.71313646687863,-63.71313646687863,-63.71313646687863,-63.71313646687863,-60.339831976357296,-60.339831976357296,-50.24980122887475,-47.484335231034876,-47.484335231034876,-42.595412345637165,-39.39997271954524,-26.796902856998212,-24.423866726800117,-24.423866726800117,-24.423866726800117,-24.423866726800117,-24.423866726800117,-24.423866726800117,-24.423866726800117,-24.423866726800117,-24.423866726800117,-24.423866726800117,-24.423866726800117,-24.423866726800117,-23.495840092782935,-19.99783885079746,-19.99783885079746,-19.99783885079746,-19.99783885079746,-19.99783885079746,-19.99783885079746,-19.99783885079746,-19.99783885079746,-19.99783885079746,-19.99783885079746,-19.99783885079746,-19.99783885079746
1094,2015-11-17,185.45030212402344,1.0,0.0,-1.256162770156498,-0.5747013657593149,-0.4981930511980911,-0.5759862037785458,-0.43688392355840244,-0.4310388349514559,-0.4203021966039605,-0.390638071325616,-0.45774552471288155,-0.7283736922862308,-0.6626645174392015,-0.6547883101702799,-0.8872320775509385,-0.8534268877067651,-0.8138826006581373,-1.0180600381998537,-1.327497242400303,-1.1911827288171586,-1.1664692817718296,-1.1744410563241607,-1.2478061886747631,-1.4918317393379303,-1.3856714755149446,-1.266436616494024,-1.2793010358839374,-1.28742557088079,-1.4092924512104381,-1.5189771075373435,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-32.30411337318015,-51.33089115880226,-54.992627103403926,-62.61312228586377,-65.29495014890385,-65.29495014890385,-65.29495014890385,-65.29495014890385,-63.09860111004609,-61.837896223138216,-61.837896223138216,-48.66323451798757,-48.66323451798757,-47.36013486610589,-42.223582698680836,-27.462192778757686,-27.462192778757686,-25.0302409958882,-25.0302409958882,-25.0302409958882,-25.0302409958882,-25.0302409958882,-25.0302409958882,-25.0302409958882,-25.0302409958882,-25.0302409958882,-25.0302409958882,-25.0302409958882,-25.0302409958882,-20.494327594866295,-20.494327594866295,-20.494327594866295,-20.494327594866295,-20.494327594866295,-20.494327594866295,-20.494327594866295,-20.494327594866295,-20.494327594866295,-20.494327594866295,-20.494327594866295,-20.494327594866295
1095,2015-11-18,188.3926544189453,1.0,0.0,-42.277804960541154,-2.586795688536801,-1.1840474318542298,-1.026559562137796,-1.1043527147182508,-0.8378695959574903,-0.826671954632379,-0.8061033998443369,-0.7492747942530306,-0.8163822476402961,-1.0870104152136455,-0.9889917077050588,-0.9772427296001543,-1.2096864969807988,-1.1636090270192816,-1.1097089984428599,-1.313886435984562,-1.6233236401850113,-1.4566549563167874,-1.4264383815396733,-1.4344101560920044,-1.5077752884426068,-1.751800839105774,-1.6271533020758162,-1.4871542951982994,-1.500018714588227,-1.5081432495850797,-1.6300101299147278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.529723873203826,-2.529723873203826,-3.1064692006999697,-19.5330236579733,-29.72061392537794,-30.906998367063743,-30.906998367063743,-30.906998367063743,-30.906998367063743,-29.270621284382358,-29.270621284382358,-24.3759860312869,-23.03446907231816,-23.03446907231816,-20.66287131375799,-19.112775795277038,-12.99907489680965,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.847924162939508,-11.397741998746863,-9.700874999737412,-9.700874999737412,-9.700874999737412,-9.700874999737412,-9.700874999737412,-9.700874999737412,-9.700874999737412,-9.700874999737412,-9.700874999737412,-9.700874999737412,-9.700874999737412
1096,2015-11-19,188.23019409179688,0.0,1.0,-9.879104524260901,-19.2136846339089,-2.409682488766611,-1.1454746362744195,-0.9974318507356136,-1.0730198401499442,-0.8196991538785502,-0.8089782548896428,-0.7892692452357059,-0.7347063914998889,-0.8005107911044907,-1.0658840571780863,-0.9714697742691006,-0.9601306259385515,-1.1885083249268056,-1.1439991618088547,-1.0918583720010466,-1.292754396345861,-1.5972185176351892,-1.435597454861726,-1.406238808648188,-1.414097775220005,-1.4864247231152965,-1.726997086613442,-1.605730311737266,-1.4692368095786796,-1.4819463404263522,-1.4899730554327326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-11.990456565322738,-7.2779860314075915,-7.2779860314075915,-12.858834975674839,-27.613280425923076,-32.805709784484534,-32.805709784484534,-32.805709784484534,-32.805709784484534,-31.70221266885945,-31.068805053883647,-31.068805053883647,-24.449546942463066,-24.449546942463066,-23.794839206223056,-21.21411528633137,-13.797647816423304,-13.797647816423304,-12.575778372971167,-12.575778372971167,-12.575778372971167,-12.575778372971167,-12.575778372971167,-12.575778372971167,-12.575778372971167,-12.575778372971167,-12.575778372971167,-12.575778372971167,-12.575778372971167,-12.575778372971167,-10.296829414404929,-10.296829414404929,-10.296829414404929,-10.296829414404929,-10.296829414404929,-10.296829414404929,-10.296829414404929,-10.296829414404929,-10.296829414404929,-10.296829414404929,-10.296829414404929
1097,2015-11-20,188.91612243652344,0.0,1.0,-22.332333333333327,-12.182378593021474,-21.51695870266946,-2.6986522309289476,-1.2829031369515795,-1.1171143870373377,-1.1927023764516682,-0.9111531034286363,-0.8992375296912106,-0.8773322624122434,-0.8166892409934311,-0.8824936405980471,-1.1478669066716285,-1.0461975224293005,-1.033987036970108,-1.262364735958362,-1.215092004921606,-1.1597138005258976,-1.360609824870712,-1.6650739461600401,-1.4965909515843,-1.465985827809822,-1.4738447943816246,-1.5461717422769303,-1.786744105775076,-1.661284425495102,-1.5200715404439982,-1.5327810712916565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-19.612695257230076,-10.201472565391834,-10.201472565391834,-10.201472565391834,-12.408014723949428,-23.497672832985167,-24.789106577260256,-24.789106577260256,-24.789106577260256,-24.789106577260256,-23.47664247377738,-23.47664247377738,-19.550876745744127,-18.474906621562912,-18.474906621562912,-16.572755241570302,-15.329493681317782,-10.42597049366642,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.502684515212817,-9.141613746876883,-7.780633415292609,-7.780633415292609,-7.780633415292609,-7.780633415292609,-7.780633415292609,-7.780633415292609,-7.780633415292609,-7.780633415292609,-7.780633415292609,-7.780633415292609
1098,2015-11-23,188.699462890625,0.0,1.0,-1.8082650728487457,-9.569272880946633,-7.05152699015304,-12.454985288883611,-2.4728516275727137,-1.229489305596251,-1.0763856403652077,-1.1492202405843037,-0.8855435721404111,-0.8742835573810813,-0.8535618806738844,-0.7960493546018673,-0.8601927376933437,-1.1188675249457325,-1.0220497144973044,-1.010392736327835,-1.2335641748534605,-1.1883836628188411,-1.135358195368274,-1.332038758292318,-1.6301142177776504,-1.468284303232641,-1.4388138243750226,-1.4465272245326068,-1.5175145084452075,-1.7536309099542442,-1.6326185014343415,-1.4960339322601377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-54.69047990014738,-20.039210687722054,-13.224749525025281,-13.224749525025281,-13.224749525025281,-21.705017105192734,-27.32125679947852,-27.32125679947852,-27.32125679947852,-27.32125679947852,-26.40224214405607,-25.874727506476617,-25.874727506476617,-20.362075840891126,-20.362075840891126,-19.816822032699527,-17.667543099028517,-11.49095939998691,-11.49095939998691,-10.473361882380988,-10.473361882380988,-10.473361882380988,-10.473361882380988,-10.473361882380988,-10.473361882380988,-10.473361882380988,-10.473361882380988,-10.473361882380988,-10.473361882380988,-10.473361882380988,-10.473361882380988,-8.57540722330088,-8.57540722330088,-8.57540722330088,-8.57540722330088,-8.57540722330088,-8.57540722330088,-8.57540722330088,-8.57540722330088,-8.57540722330088,-8.57540722330088
1099,2015-11-24,188.95223999023438,0.0,1.0,-4.331629058384398,-2.475012235369879,-10.236020043467766,-7.542866413572189,-12.94632471230276,-2.5704353035426,-1.2780272487547584,-1.1188842486294326,-1.1917188488485144,-0.9182997927772524,-0.906623740341478,-0.8851364342444631,-0.825498921818029,-0.8896423049095054,-1.1483170921618941,-1.0489532282267695,-1.0369897022250902,-1.2601611407507014,-1.2140072775025366,-1.1598394501988358,-1.3565200131228798,-1.6545954726082122,-1.490336666613421,-1.4604238678403525,-1.4681372679979368,-1.5391245519105374,-1.775240953419574,-1.6527381554433354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.412756977638615,-18.643764265163362,-9.697486611208275,-9.697486611208275,-9.697486611208275,-11.916412784147804,-23.068310576654095,-24.366992373725456,-24.366992373725456,-24.366992373725456,-24.366992373725456,-23.076877189433475,-23.076877189433475,-19.217960239043265,-18.160311964041263,-18.160311964041263,-16.290550824183597,-15.068459787429203,-10.248434840362622,-9.340870772830462,-9.340870772830462,-9.340870772830462,-9.340870772830462,-9.340870772830462,-9.340870772830462,-9.340870772830462,-9.340870772830462,-9.340870772830462,-9.340870772830462,-9.340870772830462,-9.340870772830462,-8.985948394688455,-7.6481431269937445,-7.6481431269937445,-7.6481431269937445,-7.6481431269937445,-7.6481431269937445,-7.6481431269937445,-7.6481431269937445,-7.6481431269937445,-7.6481431269937445
1100,2015-11-25,188.92518615722656,0.0,1.0,-1.036190082644628,-3.8506779363886827,-2.3100935797738393,-9.55416736165896,-7.165981318154924,-12.299487474992253,-2.543856734777156,-1.2714172406455808,-1.1138135473754622,-1.1863183612803758,-0.9150881875986462,-0.9034930595410676,-0.8821519880859275,-0.8229020794125054,-0.8868439253297046,-1.144705961785879,-1.0459386862803277,-1.0340433699525753,-1.2565813366718621,-1.2106843491915575,-1.1568058350308141,-1.3529724137524446,-1.6502689143258116,-1.4868251226784017,-1.4570516189655698,-1.4647472203820846,-1.5355707004910406,-1.7711422612547998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-25.677691201964144,-29.518828214578434,-15.266450773538525,-10.07499700274501,-10.07499700274501,-10.07499700274501,-18.863079818870176,-24.683176777133653,-24.683176777133653,-24.683176777133653,-24.683176777133653,-23.852900140628343,-23.37632114766826,-23.37632114766826,-18.395958912831244,-18.395958912831244,-17.903353604269615,-15.961604282394223,-10.381417820213755,-10.381417820213755,-9.462077264272759,-9.462077264272759,-9.462077264272759,-9.462077264272759,-9.462077264272759,-9.462077264272759,-9.462077264272759,-9.462077264272759,-9.462077264272759,-9.462077264272759,-9.462077264272759,-9.462077264272759,-7.747384901879206,-7.747384901879206,-7.747384901879206,-7.747384901879206,-7.747384901879206,-7.747384901879206,-7.747384901879206,-7.747384901879206,-7.747384901879206
1101,2015-11-27,189.1417999267578,0.0,1.0,-17.349253807106596,-1.9249954921111985,-4.739483345855253,-2.8433968593861514,-10.087470641271272,-7.565992589253004,-12.699498746090333,-2.6266153554668157,-1.312796189149244,-1.150067231225767,-1.2225720451306805,-0.9430601053380391,-0.9311109306148685,-0.9091182289964953,-0.8480591783715615,-0.9120010242887607,-1.1698630607449352,-1.0689270803476396,-1.0567705699090388,-1.2793085366283115,-1.2325820918545154,-1.177729877043992,-1.3738964557656081,-1.6711929563389751,-1.505678087876921,-1.475527309428775,-1.48322291084529,-1.554046390954246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-11.155893683320134,-20.662772219317493,-13.558411618587613,-7.052358808579475,-7.052358808579475,-7.052358808579475,-9.336281437229523,-20.81483896262753,-22.15156155390593,-22.15156155390593,-22.15156155390593,-22.15156155390593,-20.97874278833321,-20.97874278833321,-17.470676013126575,-16.509188419304703,-16.509188419304703,-14.809424724819417,-13.69844539631057,-9.316653927395551,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.491604984230548,-8.168951913811036,-6.95277901565585,-6.95277901565585,-6.95277901565585,-6.95277901565585,-6.95277901565585,-6.95277901565585,-6.95277901565585,-6.95277901565585
1102,2015-11-30,188.35655212402344,0.0,1.0,-0.2656666666666657,-0.5768529163144555,-0.45517937538926867,-1.1218015541121722,-0.9686981339890556,-3.438313021093483,-3.0874636174397145,-5.182701165023976,-2.0202289851432957,-1.1414284284030507,-1.0163620202421462,-1.0804448487256102,-0.8561446461444339,-0.846282913363415,-0.8280719123443893,-0.777098792378799,-0.8356966785544889,-1.0720078147837788,-0.9866231518809675,-0.9762559193477832,-1.1818548946291023,-1.141860001028936,-1.0946247020205013,-1.2769607516481378,-1.553296658793618,-1.4092930335994729,-1.382842609929218,-1.390055142390485,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-90.22521023829003,-50.19276581466016,-52.76691096460621,-27.289817971670303,-18.00974164516349,-18.00974164516349,-18.00974164516349,-26.022387255637327,-31.328934237601697,-31.328934237601697,-31.328934237601697,-31.328934237601697,-30.2751119367304,-29.670217677604867,-29.670217677604867,-23.34893082123925,-23.34893082123925,-22.72369528302775,-20.259144736710024,-13.176535545612683,-13.176535545612683,-12.009669542946543,-12.009669542946543,-12.009669542946543,-12.009669542946543,-12.009669542946543,-12.009669542946543,-12.009669542946543,-12.009669542946543,-12.009669542946543,-12.009669542946543,-12.009669542946543,-12.009669542946543,-9.833309314107971,-9.833309314107971,-9.833309314107971,-9.833309314107971,-9.833309314107971,-9.833309314107971,-9.833309314107971,-9.833309314107971
1103,2015-12-01,190.1526336669922,0.0,1.0,-2.5621339629240985,-2.476768385460692,-2.787954635108482,-2.200708337040657,-2.8673305157635602,-2.476209564426687,-4.9458244515311,-4.441191579165282,-6.536429126749543,-2.5480746512284944,-1.439774582736637,-1.282046975866526,-1.34612980434999,-1.0667244436652417,-1.0544399206333757,-1.0317549152272583,-0.9682589272374192,-1.0268568134131093,-1.2631679496423849,-1.1625717072426958,-1.1503575155896804,-1.3559564908710136,-1.3100748440867327,-1.2558870938573725,-1.438223143485009,-1.714559050630489,-1.5556146682130723,-1.5264199430852776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.1953611843958205,-4.106006536969824,-4.106006536969824,-2.898867359778815,-1.620536454440811,-1.620536454440811,-1.620536454440811,-1.620536454440811,-8.798137639049976,-10.337713844836905,-10.337713844836905,-10.337713844836905,-10.337713844836905,-9.790381560345757,-9.790381560345757,-8.153233299605134,-7.704525266715295,-7.704525266715295,-6.911277773319809,-6.392804781801593,-4.3479057699121215,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.9628710687842013,-3.812294997429684,-3.244730161136803,-3.244730161136803,-3.244730161136803,-3.244730161136803,-3.244730161136803,-3.244730161136803,-3.244730161136803
1104,2015-12-02,188.21212768554688,0.0,1.0,-0.6579302208413841,-0.7373995297674062,-0.7301427431155977,-0.8219679393375022,-0.7619221970432667,-0.9929159434141658,-0.9413592232063669,-1.8808293431553031,-1.8028753245782858,-2.6537047505183913,-1.6223143901533539,-1.0885673441848716,-0.9958906137924876,-1.0456811291999961,-0.8688276163604106,-0.8606574027286532,-0.8454778724412128,-0.8023432535275864,-0.8509104786594625,-1.0467703791344767,-0.9767118784571996,-0.9680735638852175,-1.1411219255011722,-1.1084433446483977,-1.0693929230219985,-1.2246743465381136,-1.4600081333443788,-1.343125287134233,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-89.16958162337926,-89.16958162337926,-68.80236233817304,-68.80236233817304,-40.359709909923815,-28.004494020807485,-28.004494020807485,-28.004494020807485,-28.004494020807485,-33.01685605275036,-33.01685605275036,-33.01685605275036,-33.01685605275036,-31.9062565363683,-31.2687721416163,-31.2687721416163,-24.60691072552417,-24.60691072552417,-23.94798911626571,-21.350654971242815,-13.886453145325582,-13.886453145325582,-12.656719425350005,-12.656719425350005,-12.656719425350005,-12.656719425350005,-12.656719425350005,-12.656719425350005,-12.656719425350005,-12.656719425350005,-12.656719425350005,-12.656719425350005,-12.656719425350005,-12.656719425350005,-10.363102545518514,-10.363102545518514,-10.363102545518514,-10.363102545518514,-10.363102545518514,-10.363102545518514,-10.363102545518514
1105,2015-12-03,185.57662963867188,0.0,1.0,-0.39149999166369776,-0.3340115979564805,-0.37441517838083394,-0.3725302779728613,-0.4194424457986846,-0.4031902718830954,-0.525568969882419,-0.5107362569912274,-1.020903623000526,-0.9974722523808074,-1.4684191974025729,-1.08610436229417,-0.8175672236718631,-0.7641282962436454,-0.8023432535275864,-0.6939028018405698,-0.6886784034574779,-0.6789192518492418,-0.6508076249741966,-0.6902135545389049,-0.8491281604632283,-0.8024181594494214,-0.7965759774011948,-0.9389998565545786,-0.9167514727787326,-0.8898661703286782,-1.0191037279728525,-1.2149672327587004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.24000627521706,-86.24000627521706,-86.24000627521706,-86.24000627521706,-86.24000627521706,-61.11106474069028,-61.11106474069028,-61.11106474069028,-61.11106474069028,-63.197265284970385,-63.8185312680147,-63.8185312680147,-63.8185312680147,-63.8185312680147,-60.43964662910223,-60.43964662910223,-50.3329248686974,-47.56288421396487,-47.56288421396487,-42.66587403160064,-39.4651484826581,-26.841230516948592,-24.464268890614218,-24.464268890614218,-24.464268890614218,-24.464268890614218,-24.464268890614218,-24.464268890614218,-24.464268890614218,-24.464268890614218,-24.464268890614218,-24.464268890614218,-24.464268890614218,-24.464268890614218,-23.534707107207677,-20.030919442425947,-20.030919442425947,-20.030919442425947,-20.030919442425947,-20.030919442425947,-20.030919442425947
